ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,pontos_mandante,chutes_mandante,chutes_no_alvo_mandante,posse_de_bola_mandante,passes_mandante,precisao_passes_mandante,faltas_mandante,cartao_amarelo_mandante,cartao_vermelho_mandante,impedimentos_mandante,escanteios_mandante,pontos_visitante,chutes_visitante,chutes_no_alvo_visitante,posse_de_bola_visitante,passes_visitante,precisao_passes_visitante,faltas_visitante,cartao_amarelo_visitante,cartao_vermelho_visitante,impedimentos_visitante,escanteios_visitante
1305,19,10/8/2005,20:30,Coritiba,Atletico-MG,,,,,Coritiba,Couto Pereira,1,0,PR,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,19,10/8/2005,20:30,Palmeiras,Ponte Preta,,,,,Palmeiras,Parque Antártica,2,1,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,19,10/8/2005,21:45,Internacional,Corinthians,,,,,-,Beira Rio,0,0,RS,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,19,10/8/2005,21:45,Figueirense,Sao Paulo,,,,,Figueirense,Orlando Scarpelli,3,1,SC,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,19,11/8/2005,20:30,Santos,Brasiliense,,,,,-,Vila Belmiro,1,1,SP,DF,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1310,19,11/8/2005,20:30,Fluminense,Fortaleza,,,,,Fluminense,Raulino de Oliveira,2,0,RJ,CE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,19,11/8/2005,20:30,Flamengo,Parana,,,,,-,Luso Brasileiro,1,1,RJ,PR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1312,19,11/8/2005,20:30,Goias,Juventude,,,,,Goias,Serra Dourada,1,0,GO,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,20,13/8/2005,16:00,Coritiba,Sao Caetano,,,,,-,Couto Pereira,2,2,PR,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1315,20,13/8/2005,16:00,Palmeiras,Internacional,,,,,Palmeiras,Parque Antártica,3,2,SP,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,20,13/8/2005,18:10,Paysandu,Athletico-PR,,,,,Paysandu,Mangueirão,2,1,PA,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,20,14/8/2005,16:00,Ponte Preta,Corinthians,,,,,Corinthians,Moisés Lucarelli,3,5,SP,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1318,20,14/8/2005,16:00,Vasco,Atletico-MG,,,,,Vasco,São Januário,2,1,RJ,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,20,14/8/2005,16:00,Figueirense,Brasiliense,,,,,-,Orlando Scarpelli,2,2,SC,DF,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1320,20,14/8/2005,16:00,Goias,Flamengo,,,,,Goias,Serra Dourada,2,0,GO,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,20,14/8/2005,16:00,Cruzeiro,Parana,,,,,Parana,Mineirão Cruzeiro,0,1,MG,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1322,20,14/8/2005,18:10,Sao Paulo,Fortaleza,,,,,Sao Paulo,Morumbi,3,2,SP,CE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,20,14/8/2005,18:10,Botafogo-RJ,Santos,,,,,-,Luso Brasileiro,3,3,RJ,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1325,21,20/8/2005,16:00,Atletico-MG,Juventude,,,,,Atletico-MG,Mineirão Atlético,2,1,MG,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,21,20/8/2005,18:10,Sao Caetano,Cruzeiro,,,,,Cruzeiro,Anacleto Campanella,0,1,SP,MG,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1327,21,20/8/2005,18:10,Athletico-PR,Sao Paulo,,,,,Athletico-PR,Arena da Baixada,4,2,PR,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,21,21/8/2005,16:00,Corinthians,Goias,,,,,-,Pacaembu,1,1,SP,GO,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1329,21,21/8/2005,16:00,Parana,Vasco,,,,,-,Pinheirão,0,0,PR,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1330,21,21/8/2005,16:00,Fluminense,Palmeiras,,,,,-,Raulino de Oliveira,2,2,RJ,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1331,21,21/8/2005,16:00,Brasiliense,Ponte Preta,,,,,Brasiliense,Boca do Jacaré,4,0,DF,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,21,21/8/2005,18:10,Fortaleza,Botafogo-RJ,,,,,Fortaleza,Castelão Fortaleza,3,1,CE,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,21,21/8/2005,18:10,Flamengo,Paysandu,,,,,Flamengo,Luso Brasileiro,2,1,RJ,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,21,21/8/2005,18:10,Santos,Figueirense,,,,,Santos,Vila Belmiro,4,3,SP,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,22,24/8/2005,19:30,Palmeiras,Sao Caetano,,,,,Palmeiras,Parque Antártica,2,1,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,22,24/8/2005,19:30,Ponte Preta,Athletico-PR,,,,,Athletico-PR,Moisés Lucarelli,0,2,SP,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1338,22,24/8/2005,20:30,Goias,Parana,,,,,-,Serra Dourada,1,1,GO,PR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,22,24/8/2005,20:30,Vasco,Brasiliense,,,,,Vasco,São Januário,1,0,RJ,DF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,22,24/8/2005,21:45,Sao Paulo,Fluminense,,,,,-,Morumbi,1,1,SP,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1341,22,24/8/2005,21:45,Cruzeiro,Flamengo,,,,,-,Mineirão Cruzeiro,0,0,MG,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,22,24/8/2005,21:45,Juventude,Corinthians,,,,,Juventude,Alfredo Jaconi,1,0,RS,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,22,24/8/2005,21:45,Paysandu,Santos,,,,,Santos,Mangueirão,2,3,PA,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1344,22,25/8/2005,20:30,Botafogo-RJ,Internacional,,,,,Internacional,Luso Brasileiro,0,1,RJ,RS,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1345,22,25/8/2005,20:30,Figueirense,Atletico-MG,,,,,Atletico-MG,Orlando Scarpelli,0,1,SC,MG,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1346,22,25/8/2005,20:30,Coritiba,Fortaleza,,,,,Coritiba,Couto Pereira,2,0,PR,CE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,23,27/8/2005,16:00,Athletico-PR,Juventude,,,,,-,Arena da Baixada,2,2,PR,RS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348,23,27/8/2005,16:00,Sao Caetano,Goias,,,,,Goias,Anacleto Campanella,0,1,SP,GO,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1349,23,27/8/2005,16:00,Brasiliense,Palmeiras,,,,,Brasiliense,Boca do Jacaré,3,2,DF,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,23,28/8/2005,16:00,Parana,Sao Paulo,,,,,Sao Paulo,Willie Davids,0,4,PR,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1351,23,28/8/2005,16:00,Flamengo,Figueirense,,,,,-,Luso Brasileiro,2,2,RJ,SC,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1352,23,28/8/2005,16:00,Internacional,Cruzeiro,,,,,Internacional,Beira Rio,4,1,RS,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,23,28/8/2005,16:00,Corinthians,Botafogo-RJ,,,,,-,Pacaembu,3,3,SP,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1354,23,28/8/2005,16:00,Atletico-MG,Ponte Preta,,,,,Atletico-MG,Mineirão Atlético,1,0,MG,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,23,28/8/2005,18:10,Fortaleza,Vasco,,,,,Fortaleza,Castelão Fortaleza,4,2,CE,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,23,28/8/2005,18:10,Fluminense,Paysandu,,,,,Fluminense,Raulino de Oliveira,5,2,RJ,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,23,28/8/2005,18:10,Santos,Coritiba,,,,,Santos,Vila Belmiro,2,0,SP,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,24,7/9/2005,16:00,Botafogo-RJ,Vasco,,,,,-,Luso Brasileiro,2,2,RJ,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1359,24,7/9/2005,16:00,Fortaleza,Sao Caetano,,,,,Fortaleza,Castelão Fortaleza,5,2,CE,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,24,7/9/2005,16:00,Brasiliense,Atletico-MG,,,,,Atletico-MG,Boca do Jacaré,1,2,DF,MG,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1361,24,7/9/2005,16:00,Figueirense,Goias,,,,,Figueirense,Orlando Scarpelli,3,0,SC,GO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,24,7/9/2005,18:10,Juventude,Parana,,,,,Juventude,Alfredo Jaconi,2,0,RS,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,24,7/9/2005,21:45,Cruzeiro,Fluminense,,,,,Fluminense,Mineirão Cruzeiro,2,6,MG,RJ,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1364,24,7/9/2005,21:45,Athletico-PR,Santos,,,,,-,Arena da Baixada,3,3,PR,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1365,24,7/9/2005,21:45,Paysandu,Ponte Preta,,,,,-,Mangueirão,2,2,PA,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1366,24,8/9/2005,20:30,Flamengo,Internacional,,,,,-,Luso Brasileiro,1,1,RJ,RS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1367,24,8/9/2005,20:30,Palmeiras,Coritiba,,,,,-,Parque Antártica,1,1,SP,PR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1369,25,10/9/2005,16:00,Sao Caetano,Paysandu,,,,,Paysandu,Anacleto Campanella,1,2,SP,PA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1370,25,10/9/2005,16:00,Goias,Cruzeiro,,,,,Goias,Serra Dourada,1,0,GO,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,25,11/9/2005,16:00,Santos,Flamengo,,,,,-,Vila Belmiro,0,0,SP,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1372,25,11/9/2005,16:00,Internacional,Figueirense,,,,,Internacional,Beira Rio,3,0,RS,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,25,11/9/2005,16:00,Vasco,Juventude,,,,,Vasco,São Januário,5,2,RJ,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,25,11/9/2005,16:00,Parana,Palmeiras,,,,,Palmeiras,Willie Davids,1,3,PR,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1375,25,11/9/2005,16:00,Corinthians,Athletico-PR,,,,,Corinthians,Pacaembu,2,0,SP,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,25,11/9/2005,18:10,Ponte Preta,Fortaleza,,,,,Ponte Preta,Moisés Lucarelli,2,1,SP,CE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,25,11/9/2005,18:10,Coritiba,Sao Paulo,,,,,Sao Paulo,Couto Pereira,1,4,PR,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1378,25,11/9/2005,18:10,Atletico-MG,Botafogo-RJ,,,,,Botafogo-RJ,Independência,0,2,MG,RJ,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1380,26,17/9/2005,16:00,Ponte Preta,Parana,,,,,Ponte Preta,Moisés Lucarelli,1,0,SP,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,26,17/9/2005,17:00,Paysandu,Juventude,,,,,Paysandu,Mangueirão,3,0,PA,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,26,17/9/2005,18:10,Palmeiras,Cruzeiro,,,,,Palmeiras,Parque Antártica,2,1,SP,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,26,17/9/2005,18:10,Flamengo,Sao Caetano,,,,,Flamengo,Luso Brasileiro,2,0,RJ,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,26,18/9/2005,16:00,Sao Paulo,Vasco,,,,,Sao Paulo,Morumbi,4,2,SP,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,26,18/9/2005,16:00,Brasiliense,Fortaleza,,,,,Fortaleza,Boca do Jacaré,0,2,DF,CE,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1386,26,18/9/2005,16:00,Internacional,Athletico-PR,,,,,Internacional,Beira Rio,3,2,RS,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,26,18/9/2005,16:00,Figueirense,Corinthians,,,,,Corinthians,Orlando Scarpelli,2,3,SC,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1388,26,18/9/2005,16:00,Botafogo-RJ,Goias,,,,,Botafogo-RJ,Luso Brasileiro,3,1,RJ,GO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,26,18/9/2005,18:10,Coritiba,Fluminense,,,,,-,Couto Pereira,0,0,PR,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1390,26,18/9/2005,18:10,Atletico-MG,Santos,,,,,Atletico-MG,Mineirão Atlético,3,0,MG,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,27,21/9/2005,19:30,Sao Caetano,Figueirense,,,,,Figueirense,Anacleto Campanella,0,1,SP,SC,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1392,27,21/9/2005,19:30,Fortaleza,Internacional,,,,,Internacional,Castelão Fortaleza,1,2,CE,RS,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1393,27,21/9/2005,20:30,Goias,Paysandu,,,,,Goias,Serra Dourada,4,1,GO,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,27,21/9/2005,20:30,Parana,Brasiliense,,,,,Parana,Pinheirão,4,1,PR,DF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,27,21/9/2005,21:45,Santos,Palmeiras,,,,,Santos,Vila Belmiro,2,1,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,27,21/9/2005,21:45,Cruzeiro,Sao Paulo,,,,,Sao Paulo,Mineirão Cruzeiro,2,3,MG,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1397,27,21/9/2005,21:45,Fluminense,Flamengo,,,,,-,Raulino de Oliveira,2,2,RJ,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1398,27,22/9/2005,20:30,Juventude,Coritiba,,,,,-,Alfredo Jaconi,0,0,RS,PR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1399,27,22/9/2005,20:30,Vasco,Ponte Preta,,,,,-,São Januário,0,0,RJ,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400,27,22/9/2005,20:30,Corinthians,Atletico-MG,,,,,-,Pacaembu,1,1,SP,MG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,27,22/9/2005,20:30,Athletico-PR,Botafogo-RJ,,,,,Athletico-PR,Arena da Baixada,2,0,PR,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,28,24/9/2005,16:00,Sao Paulo,Paysandu,,,,,Sao Paulo,Morumbi,4,1,SP,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,28,24/9/2005,16:00,Brasiliense,Sao Caetano,,,,,-,Boca do Jacaré,1,1,DF,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1404,28,24/9/2005,17:00,Fortaleza,Parana,,,,,-,Castelão Fortaleza,2,2,CE,PR,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1405,28,25/9/2005,16:00,Juventude,Botafogo-RJ,,,,,-,Alfredo Jaconi,0,0,RS,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1406,28,25/9/2005,16:00,Figueirense,Athletico-PR,,,,,Figueirense,Orlando Scarpelli,2,0,SC,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,28,25/9/2005,16:00,Ponte Preta,Cruzeiro,,,,,Cruzeiro,Moisés Lucarelli,2,3,SP,MG,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1408,28,25/9/2005,16:00,Coritiba,Vasco,,,,,Coritiba,Couto Pereira,2,0,PR,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,28,25/9/2005,16:00,Flamengo,Corinthians,,,,,Corinthians,Luso Brasileiro,1,3,RJ,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1410,28,25/9/2005,18:10,Palmeiras,Goias,,,,,Palmeiras,Parque Antártica,3,1,SP,GO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,28,25/9/2005,18:10,Fluminense,Santos,,,,,Fluminense,Raulino de Oliveira,4,3,RJ,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,28,25/9/2005,18:10,Atletico-MG,Internacional,,,,,-,Mineirão Atlético,1,1,MG,RS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1413,29,1/10/2005,16:00,Parana,Coritiba,,,,,Parana,Pinheirão,3,2,PR,PR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,29,1/10/2005,16:00,Goias,Ponte Preta,,,,,Goias,Serra Dourada,4,1,GO,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,29,1/10/2005,16:00,Cruzeiro,Juventude,,,,,Cruzeiro,Mineirão Cruzeiro,2,0,MG,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,29,1/10/2005,17:00,Paysandu,Figueirense,,,,,Paysandu,Curuzu,3,1,PA,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,29,1/10/2005,18:10,Sao Caetano,Atletico-MG,,,,,Sao Caetano,Anacleto Campanella,3,1,SP,MG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,29,1/10/2005,18:10,Santos,Fortaleza,,,,,-,Vila Belmiro,0,0,SP,CE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1419,29,2/10/2005,16:00,Internacional,Fluminense,,,,,-,Beira Rio,2,2,RS,RJ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1420,29,2/10/2005,16:00,Vasco,Palmeiras,,,,,-,São Januário,0,0,RJ,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1421,29,2/10/2005,16:00,Corinthians,Brasiliense,,,,,Corinthians,Pacaembu,3,2,SP,DF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,29,2/10/2005,18:10,Botafogo-RJ,Sao Paulo,,,,,-,Luso Brasileiro,1,1,RJ,SP,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1423,29,2/10/2005,18:10,Athletico-PR,Flamengo,,,,,Athletico-PR,Arena da Baixada,2,0,PR,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,30,4/10/2005,20:30,Santos,Sao Caetano,,,,,Santos,Vila Belmiro,2,0,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,30,4/10/2005,20:30,Ponte Preta,Juventude,,,,,Ponte Preta,Moisés Lucarelli,3,2,SP,RS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,30,4/10/2005,20:30,Coritiba,Goias,,,,,Goias,Couto Pereira,0,2,PR,GO,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1427,30,4/10/2005,20:30,Atletico-MG,Parana,,,,,Parana,Mineirão Atlético,0,1,MG,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1428,30,5/10/2005,19:30,Figueirense,Botafogo-RJ,,,,,Figueirense,Orlando Scarpelli,1,0,SC,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,30,5/10/2005,20:30,Fortaleza,Athletico-PR,,,,,Athletico-PR,Castelão Fortaleza,1,4,CE,PR,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1430,30,5/10/2005,20:30,Vasco,Cruzeiro,,,,,-,São Januário,3,3,RJ,MG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1431,30,5/10/2005,20:30,Palmeiras,Paysandu,,,,,Palmeiras,Parque Antártica,5,3,SP,PA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,30,5/10/2005,21:50,Brasiliense,Flamengo,,,,,Flamengo,Boca do Jacaré,2,3,DF,RJ,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1433,30,5/10/2005,21:50,Fluminense,Corinthians,,,,,Corinthians,Raulino de Oliveira,0,2,RJ,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1434,30,5/10/2005,21:50,Internacional,Sao Paulo,,,,,Internacional,Beira Rio,3,0,RS,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,31,8/10/2005,16:00,Botafogo-RJ,Palmeiras,,,,,Palmeiras,Luso Brasileiro,1,2,RJ,SP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1436,31,8/10/2005,16:00,Corinthians,Fortaleza,,,,,Corinthians,Pacaembu,3,0,SP,CE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,31,8/10/2005,16:00,Parana,Fluminense,,,,,Parana,Pinheirão,6,1,PR,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,31,8/10/2005,18:10,Juventude,Santos,,,,,Juventude,Alfredo Jaconi,3,1,RS,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,31,8/10/2005,18:10,Goias,Vasco,,,,,Goias,Serra Dourada,4,3,GO,RJ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,31,8/10/2005,18:10,Cruzeiro,Figueirense,,,,,Cruzeiro,Mineirão Cruzeiro,4,0,MG,SC,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,31,11/10/2005,20:30,Sao Caetano,Internacional,,,,,-,Anacleto Campanella,1,1,SP,RS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1442,31,11/10/2005,20:30,Sao Paulo,Ponte Preta,,,,,Sao Paulo,Morumbi,3,2,SP,SP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,31,11/10/2005,20:30,Flamengo,Atletico-MG,,,,,Atletico-MG,Luso Brasileiro,1,2,RJ,MG,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
